src,dst
245152136,246160905
245195645,245424155
246051572,246051577
244767676,244767695
245157293,245157297
245251128,245431995
247299216,250229624
245719229,120973298
245723934,245723933
245733026,245733601
244796459,244796467
246172230,54824203
245208317,245243354
245244696,245273888
244750417,56452216
245157298,245427448
245747229,245747340
245771090,245771192
228441144,245159149
202898115,246409645
71972215,245774620
244376126,244689354
245261584,246139949
202971530,245498466
245792966,250208401
245746191,245746419
36944613,198676107
245152669,245268715
244802445,244802454
245264984,231266074
245188209,246079353
8821341,244688586
244659872,245939838
244761351,245932267
246396146,246407436
109116935,245716755
245747421,245747485
245329065,244688615
139464384,246140564
245424162,245424155
201679775,245426984
246039182,246039365
246043006,246043010
118734612,245786776
245280416,245281921
244659784,241985683
245781290,245781293
244313027,10982443
245415286,204744811
246119458,246119468
245742122,245742127
244308895,245479197
245780750,245780754
245499414,245499490
244699040,244698741
129397602,246174296
203606710,244715934
246053052,246053061
245216315,245216692
245157297,245157298
244327984,245252198
244294969,244688977
246168422,246405030
250212622,250212700
245438377,245997717
245426412,245426408
245251162,246412325
246140938,246378897
194950100,244743463
244767705,51593101
203609818,244798309
244749329,244751041
246112283,246172650
245156133,246137501
245424810,245424768
245814807,245814813
246061042,25847643
244374348,244374355
245932267,246343786
245153539,245268715
201208857,244384329
246187558,245826024
81008009,43841563
245811294,245811136
244724562,244725334
245280416,245432955
244744237,244745353
246378346,202483455
245718828,245719171
184377520,184378161
62771198,52269220
118492072,245430016
244760276,244760956
244681572,245468283
245427452,245428244
245252061,182697562
245719258,245719627
244715112,246392622
148443227,245361533
244790338,245267711
245153061,245261892
244376754,244376756
245282187,245432955
245447265,245787868
244324721,246140564
244796521,244796467
244680507,244683747
246105571,250208796
245154486,146650740
244295223,246387284
244725446,245436165
244756712,245932267
245479546,245479553
244716171,202971548
246096058,132151678
195531984,244748315
245790838,96308769
244725334,245279080
244691733,27951122
245828145,245827426
244725446,244739465
245767623,245767627
37831824,245168771
245719193,245719204
244682018,245867191
244715492,244715497
245762970,245762973
245500731,245500734
244313050,191873842
245416332,132151751
246030823,246176704
245466985,245467220
244792188,245241002
245468058,245468062
246108979,246391014
246049031,41813509
245358166,246140269
244665063,188876884
245237891,245237897
245152045,245721894
119086419,245270528
245436942,245988038
246417042,246417052
244695477,245232373
71805295,50326041
245390410,245390417
244698431,246140269
245392280,245481182
246041635,246041642
244698090,245255413
246046231,246378923
160533672,63774915
245213411,245967998
244755126,244768228
245198515,246188591
244734831,244760276
245296029,244660136
246046213,245985859
8821341,245355416
245741933,245742122
245276019,245430016
244299415,245351274
244661632,244661629
71482478,245479839
250228399,250228410
245236436,246135738
245279080,245436165
246049859,246049861
246378913,246407835
244751101,244768228
244342148,245352697
245724992,245724997
194950102,245280159
244687072,246137501
245781293,245781297
245287083,245285300
244693888,245466469
245725657,245725678
226257407,245430016
245476212,246117590
246171035,245724906
245439825,245439819
24851221,246063353
203606159,245415932
73768269,95969971
245717944,245717952
245155542,52177537
245744398,245744611
245382922,245391732
245436165,245437574
244758258,244760276
245503986,245503991
245341580,246140269
244363345,245476774
244748315,244768464
246419103,246419106
245834835,245834446
245466469,245471728
244661635,244661641
245850750,245152131
244309707,244309713
76022489,150895106
244714797,244714804
244688594,244688589
244681555,245474664
244741201,244763077
245778057,224887605
245776744,245776751
244662667,244662666
244751101,244758639
105937457,180491346
245251860,245251856
246061021,246061023
246059349,246059356
244278607,244674932
244344013,244688642
246049039,246049043
245502583,245502588
244688164,246153153
245742858,245742865
245414519,246379124
245834446,245834841
244768228,245436165
245775810,245776261
245333287,245501644
202175842,245288921
244297349,245430016
244728565,245438379
244702016,244702015
245426061,245428526
245782219,245782225
246052924,246053037
183657420,246250121
246144954,245967998
245482121,245482118
245200273,245267480
244672959,244672951
244680567,245244796
245437574,245437557
244734831,244744237
245207396,245823971
245745697,245745973
245424519,245424512
66448780,245775310
245151672,246135738
246062394,245435795
245407537,245407540
245358551,245288920
245159811,246037705
244734831,244746623
246059747,246059754
246042995,184615335
244324754,245249785
245502831,245502827
246115226,247590445
244688630,244688623
244302287,244302462
220598639,245747507
245427924,245427928
244659889,245224595
246055188,246055191
245778042,245778046
209858450,244716169
246391014,246417052
244795949,245238265
245773338,245773403
244665067,244665065
244713761,117673960
246114872,246172356
54828941,244716161
245405601,246416803
245152131,245152125
245428526,202483523
245198202,246143390
250226958,250226964
245418908,245418619
246060508,246060722
211569303,245244792
244326916,244326919
244745353,245274458
245355036,245418908
100537701,203606951
244724562,244726289
203003941,245476230
163956985,246116944
246109889,232454544
245482107,250211231
28019606,244797640
244312772,202482936
245334960,245479852
180491346,245241124
245157023,245157030
245438377,245436162
245217837,244660439
246110772,245428141
246044407,245441241
245261206,245261212
245509030,245287331
244801889,203609746
246132556,246363180
244688592,245407160
148443227,246174296
245776763,245776765
244678026,245266808
110818526,245265627
245418630,245418619
246068090,246071612
147027853,21957808
208207903,245221948
246119026,246120690
244308904,244311450
244659888,245971086
244687296,246140269
247145477,250212515
183925719,246417031
244302462,244302601
245731308,245731613
246061019,246061021
245286993,245285300
65388234,34119191
246039365,246075414
244808535,244808542
245247919,245431811
244281177,244281834
245360659,244688661
246062969,246062971
245468062,245468847
245156438,245156671
244744237,195531984
244735142,244741201
244796529,244796956
244691814,244795949
245157079,245157084
245153605,245153607
194950105,244757147
246055191,246055245
244314159,244314163
244714793,244714797
245414244,246400985
246036961,246065806
250228123,250228395
244723501,244723504
244725446,194950100
129174762,250210392
244326916,245441262
244310226,244377447
245158163,245158169
245426988,245427903
245408011,246350403
38127551,37831824
245481909,245481906
246055245,246055538
246407579,246407835
244799126,84351290
243936218,246140269
225784520,245772347
107355946,245791487
244760276,245437794
236493843,245277583
245405599,245405601
244662664,54828671
246053680,246053686
244730003,246002035
244750417,245277583
244374728,244374736
245274356,40444894
150895106,244688143
244724166,244768464
245437580,245932267
245150888,226496938
244677458,245502604
194950098,245276303
245732155,245732158
244311445,244714405
245207398,245207396
56452216,236493843
244302601,246166167
245731303,245731308
245475540,245475544
245772379,106587674
245427915,245427924
245743663,245743693
244300419,245355036
244359431,244359439
8821341,245352697
245721938,245721937
244730003,194950098
245153526,245792966
245239060,245439835
211047913,246717411
245415932,246147908
244315026,245501409
245768868,245768876
244735142,244752130
245932267,245988038
244301961,245500731
51587315,47456787
244679354,244715509
245241104,245241107
245152801,245426072
245732146,245732155
245421361,246059481
73240484,245226295
244309968,244714442
244359401,244359409
245433273,246401026
245392625,245287331
246049021,246049027
244749329,244750742
246042983,246042995
245424516,245424512
245861932,136576040
244371605,244371617
244749329,194950099
244680538,244678011
131826346,50156264
244725446,244731194
244713490,244713493
244730702,244761351
245286813,246171035
246054708,246054713
245426695,203003972
54828943,246171962
245252198,245431821
244808933,245239451
245777660,245778015
245177803,245831204
245717488,245717497
244757147,244758639
36761261,244685088
245278444,245279905
245195990,246135053
246155252,246400220
244712036,244712043
245782199,245782201
244716147,244716151
245494126,245984078
244687669,245226295
246391942,245965856
245250167,246145005
245427920,245427915
245249785,245425052
195531984,244749329
245774620,245774625
244659875,99205316
246045027,246250121
245251157,245431811
244684618,244798312
152212463,245922352
36287858,245363720
203609793,10982444
245437580,245437794
245776729,245776732
244688613,244688603
246061894,246062073
200126320,245430583
245183171,246092602
245760314,245760462
246037495,106620284
245811136,245811295
66107528,245479523
246060482,246060487
245757959,118900588
246367711,106620285
245227904,246137501
244794760,244794763
245228014,246135738
245286811,245285300
244716138,245232373
245774600,245774605
39451221,70972422
244373257,244373266
246122078,246122120
245415617,245415615
244801341,244801355
213317337,245150888
106620285,246345661
244735142,244736252
244745788,244748315
245734148,245734153
245296016,244661631
245416307,245417833
245248590,245424175
118492201,76587310
245340031,245479567
219983089,245716755
245251162,246135053
245437794,245988040
244716131,244716130
245258388,245424768
244724166,244726960
245769498,245769840
203606829,203609146
246044402,246044407
244306902,245363127
244765281,245436162
245317327,245317333
245268725,245268729
250212196,250228087
244716116,244715934
245152060,245152058
245787864,245787855
244278079,246157508
246038523,245424516
245416312,245416307
244783808,246140938
118734612,244687662
244742048,244751668
245767290,245767399
246045027,246045028
245241115,211569303
203609045,244801903
58479650,245775400
155883598,210401259
245754515,245754944
109727611,246346984
245424764,245424521
246048270,222255627
